"country","date","year","type","actor1","actor2","region","location","lat","lng","source","source_scale","notes","incident_fatalities","region_fatalities","freq"
"Libya","2018-01-25",2018,"Remote violence","BRSC: Shura Council of Benghazi Revolutionaries","Civilians (Libya)","Northern Africa","Benghazi",32.1177,20.1293,"Al Wasat","National","A civilian died as he was stepping on a landmine in Souq al-Hout, Benghazi. Landmines are remnants of the activities of the BRSC.",1,1953,556
"Libya","2018-02-03",2018,"Battle-No change of territory","Military Forces of Libya (2014-) Haftar Faction","Islamic State (Libya)","Northern Africa","Zillah",28.5445,17.5565,"Xinhua News","International","Three Libyan army troops were killed and two others injured in clashes with Islamic State (IS) militants near Dahra oil field near Zalla town. 1 militant was killed as well.",4,1953,556
"Libya","2018-05-26",2018,"Battle-No change of territory","DPF: Derna Protection Force","Military Forces of Libya (2014-) Haftar Faction","Northern Africa","Darna",32.767,22.6367,"Alwasat; Ala3hed (Telegram messaging application in Arabic)","Other-National","On May 26, DPF militiamen destroyed several LNA vehicles, presumably by IEDs and killed at least three LNA militimen; on the same day two DPF militiamen were killed by an alleged Emirati airstrike, heavy explosion were also reported in central and eastern Derna.",3,1953,556
"Libya","2018-01-18",2018,"Remote violence","BRSC: Shura Council of Benghazi Revolutionaries","Civilians (Libya)","Northern Africa","Benghazi",32.1177,20.1293,"Al Wasat","National","Two civilians died as they stepped on landmines in Benghazi. Landmines are remnants of the activities of the BRSC.",2,1953,556
"Libya","2018-05-03",2018,"Battle-No change of territory","Shura Council of Darnah Mujahidin","Military Forces of Libya (2014-) Haftar Faction","Northern Africa","Jawf az Zahr al Ahmar",32.0625,23.0934,"Libya Observer","Subnational","On May 3, MSCD and LNA militiamen clashed and traded shellings south of Derna, seven LNA militiamen were killed and six others wounded amidst the fighting. Four fatalies were caused by an IED detonation, coded in separate event.",3,1953,556
"Libya","2018-07-24",2018,"Battle-No change of territory","Military Forces of Libya (2014-) Haftar Faction","Islamic State (Libya)","Northern Africa","Al Jafr",29.9914,19.2627,"Libya Observer; Libya Herald; Libya Alahrar","Subnational","On July 24, LNA militiamen pursued Islamic State militants who earlier had attacked the Agheila police station, clashes ensued in the Al Jafr area, 12 militants including their commander Mahmoud al-Barasi were reportedly killed and at least one LNA militiaman, militant vehicles were also seized or destroyed.",13,1953,556
"Libya","2018-05-23",2018,"Battle-Government regains territory","Military Forces of Libya (2014-) Haftar Faction","DPF: Derna Protection Force","Northern Africa","Darna",32.767,22.6367,"Ala3hed (Telegram messaging application in Arabic); Alwasat","Other-National","On May 23, DPF militiamen repelled an advance attempt by LNA militiamen on the area of Fattaih amidst clashes and by detonation of two landmines targeting LNA vehicles, which resulted in at least one dead and three wounded. DPF militiamen also attacked a position of the LNA in the Wadi Jarm area, west of Derna and seized arms and ammunition. LNA took control of positions along the Martuba axis to the area near the cemetary on the outskirts of Fattaih east of Derna.",1,1953,556
"Libya","2018-05-24",2018,"Battle-No change of territory","Bab al-Tajoura Brigade","Ras Hassan Communal Militia (Libya)","Northern Africa","Ras Hassan",32.8688,13.2112,"Xinhua","International","On May 24, two men from the Ras Hassan area were killed amidst an armed confrontation with members from the Bab al-Tajoura brigade in the Ras Hassan area of Tripoli.",2,1953,556
"Libya","2018-06-13",2018,"Remote violence","Military Forces of the United States","AQIM: Al Qaeda in the Islamic Maghreb","Northern Africa","Wadi ash Shanainah",31.1397,14.5868,"AFRICOM","International","On June 13, the U.S. conducted an airstrike about 80km southeast of Bani Walid that killed one AQIM militant.",1,1953,556
"Libya","2018-05-08",2018,"Battle-No change of territory","Islamic State (Libya)","Military Forces of Libya (2014-) Haftar Faction","Northern Africa","El Tesseyn",31.0111,17.445,"Alwasat","Subnational","On May 8, an Islamic State suicide bomber detonated an explosives-laden vehicle against an LNA checkpoint in Tesseyn, east of Sirte, killing a member of the Marj 115th infantry brigade and two civilians.",4,1953,556
"Libya","2018-05-18",2018,"Remote violence","BRSC: Shura Council of Benghazi Revolutionaries","Civilians (Libya)","Northern Africa","As Sabiri al Gharbi",32.1358,20.0785,"Alwasat","National","On May 18, a civilian was killed by the explosion of a landmine in Suq al-Hout, the explosive device was presumably planted and left behind by BRSC militants.",1,1953,556
"Libya","2018-06-07",2018,"Battle-Government regains territory","Military Forces of Libya (2014-) Haftar Faction","DPF: Derna Protection Force","Northern Africa","Darna",32.767,22.6367,"Twitter","Other","On June 7, LNA and DPF militiamen clashed in Derna, LNA forces surrounded the house of DPFs top sharia official Omar Rifai Surur who detonated himself killing him, his wife and four of his sons. LNA took control of several strategic locations and streets in Derna, Two LNA and three DPF militiamen were killed amidst clashes mainly in the al-Maghar and Shiha areas of Derna.",11,1953,556
"Libya","2018-01-27",2018,"Battle-No change of territory","Tabu Ethnic Militia (Libya)","Awlad Suleiman Ethnic Militia (Libya)","Northern Africa","Sabha",27.0377,14.4283,"Xinhua News","International","A Tabu checkpoint was set up on Sunday after unidentified gunmen opened fire at a cafe in a Tabu neighborhood on Saturday. When a military commander named of Awlad Sulaiman origin passed the checkpoint, he was shot and killed immediately after refusing to stop.",1,1953,556
"Libya","2018-05-12",2018,"Battle-No change of territory","Tabu Ethnic Militia (Libya)","6th Infantry Brigade","Northern Africa","Sabha",27.0377,14.4283,"Alwasat; Libya Observer","National","On May 12, heavy clashes raged in Sebha between Tebu and Awlad Suleiman militiamen, the Tebu took control of the 6th Brigade headquarters (Katiba Faris) and Sebha castle, four Awlad Suleiman militiamen were killed and twelve others wounded. The Katiba regained their areas soon after.",4,1953,556
"Libya","2018-05-31",2018,"Remote violence","Military Forces of Libya (2014-) Haftar Faction","Civilians (Libya)","Northern Africa","Darna",32.767,22.6367,"Derna Khat al-Ahmar (Telegram messaging application in Arabic)","Other-Local","On May 31, two civilians were killed and four others wounded by shellings and gunfire presumably by LNA militiamen in the Sahel al-Sharqi area of Derna.",2,1953,556
"Libya","2018-06-02",2018,"Remote violence","Military Forces of Libya (2014-) Haftar Faction","DPF: Derna Protection Force","Northern Africa","Darna",32.767,22.6367,"Derna Khat al-Ahmar (Telegram messaging application in Arabic)","Other-Local","On June 2, six DPF militiamen were killed by an alleged drone strike by LNA or its allies.",6,1953,556
"Libya","2018-06-13",2018,"Remote violence","DPF: Derna Protection Force","Civilians (Libya)","Northern Africa","Darna",32.767,22.6367,"Alwasat","National","On June 13, a civilian was killed by the explosion of an IED in the al-Salam neighborhood of Derna, the IED was presumably planted by DPF militiamen.",1,1953,556
"Libya","2018-05-09",2018,"Battle-No change of territory","Tabu Ethnic Militia (Libya)","6th Infantry Brigade","Northern Africa","Sabha",27.0377,14.4283,"Alwasat","National","On May 10, two individuals succumbed to gunshot wounds sustained amidst renewed clashes between Tebu and Awlad Suleiman militiamen in Sebha.",2,1953,556
"Libya","2018-04-21",2018,"Remote violence","Military Forces of Libya (2014-) Haftar Faction","Militia (Ibrahim Jadran)","Northern Africa","As Saddadah",31.7,14.7167,"Libya Observer; Alwasat; Al-Naba","Subnational-National","On April 21, the LNA air force carried out airstrikes against a camp of the Petroleum Facilities Guard and Benghazi Defense Brigades near Saddada, the PFG acknowledged that three of its militiamen were killed and three others wounded amidst the aerial bombardment.",3,1953,556
"Libya","2018-03-05",2018,"Violence against civilians","Unidentified Armed Group (Libya)","Civilians (Libya)","Northern Africa","Sabha",27.0377,14.4283,"Menastream","Subnational","On March 5, unknown gunmen shot dead a man in the Hajara area of Sebha.",1,1953,556
"Libya","2018-07-07",2018,"Battle-Non-state actor overtakes territory","Ghaniwa Brigade","Mahmoud Buazza Brigade","Northern Africa","Abu Salim",32.85,13.1667,"Libya Observer","Subnational","On July 7, the Ghaniwa Brigade and defectors from the group led by Mahmoud Buazza clashed in the Hadba area of Abu Salim, Tripoli, the Ghaniwa Brigade overtook the positions of the Buazza group and Buazza himself was reported to have been killed.",1,1953,556
"Madagascar","2018-03-25",2018,"Violence against civilians","Dahalo Militia","Civilians (Madagascar)","Eastern Africa","Analamasina",-23.9167,44.8167,"Midi Madagasikara","National","On 25 March, sixty armed ""dahalo"" attacked the Analamasina village, Toliary. They seized 28 cattle heads and killed 3 civilians.",3,5588,82
"Madagascar","2018-05-05",2018,"Violence against civilians","Dahalo Militia","Civilians (Madagascar)","Eastern Africa","Anjozorobe",-18.3998,47.8565,"L'express De Mada","National","On 5 May, Dahalo militants attacked the town of Anjoaorobe. 2 people died in the attack.",2,5588,82
"Madagascar","2018-01-19",2018,"Violence against civilians","Unidentified Armed Group (Madagascar)","Civilians (France)","Eastern Africa","Antsirabe",-19.8659,47.0333,"L'express De Mada","National","A French national was killed in an attack by militants in Ambohimiandrisoa in Antsirabe.",1,5588,82
"Madagascar","2018-01-02",2018,"Violence against civilians","Unidentified Armed Group (Madagascar)","Civilians (Madagascar)","Eastern Africa","Toliara",-23.3528,43.67,"L'express De Mada","National","7 armed assaliants launched an attack in the town of Toliara. One person was killed in the attack.",1,5588,82
"Madagascar","2018-01-26",2018,"Violence against civilians","Dahalo Militia","Civilians (Madagascar)","Eastern Africa","Antsalova",-18.6745,44.6194,"L'express De Mada","National","Dahalo militants attacked a village of Beribiky-Antsalova. One person was killed.",1,5588,82
"Madagascar","2018-02-01",2018,"Battle-No change of territory","Dahalo Militia","Military Forces of Madagascar (2014-)","Eastern Africa","Antananarivo",-18.9386,47.5167,"L'express De Mada","National","2 people were killed as Dahalo militants fought with members of the army in Kiraonimena and the local Fokonolona.",2,5588,82
"Madagascar","2018-02-11",2018,"Violence against civilians","Unidentified Armed Group (Madagascar)","Civilians (Madagascar)","Eastern Africa","Anjozorobe",-18.3998,47.8565,"Midi Madagasikara (Antananarivo)","National","A government official was killed in the commune of Antanetibe-Anativolo, Anjozorobe.",1,5588,82
"Madagascar","2018-02-09",2018,"Battle-No change of territory","Dahalo Militia","Military Forces of Madagascar (2014-) Gendarmerie","Eastern Africa","Belobaka",-15.6833,46.4167,"L'express De Mada","National","2 people were killed as the gendarme clashed with Dahalo militants in Belobaka.",2,5588,82
"Madagascar","2018-02-19",2018,"Battle-No change of territory","Dahalo Militia","Military Forces of Madagascar (2014-) Gendarmerie","Eastern Africa","Andilamena",-17.0101,48.5731,"L'express De Mada","National","3 Dahalo militants were killed in clashes with the Military Gendarme.",3,5588,82
"Madagascar","2018-01-03",2018,"Violence against civilians","Vigilante Militia (Madagascar)","Civilians (Madagascar)","Eastern Africa","Antananarivo",-18.9386,47.5167,"L'express De Mada","National","A suspected criminal was lynchd to death by a mob in an unknown location in Madagascar.",1,5588,82
"Madagascar","2018-04-25",2018,"Battle-No change of territory","Police Forces of Madagascar (2014-)","Dahalo Militia","Eastern Africa","Antananarivo",-18.9386,47.5167,"Midi Madagasikara (Antananarivo)","National","On 25 April, police killed a militant in Ankorahotra, Antananarivo.",1,5588,82
"Madagascar","2018-07-16",2018,"Riots/Protests","Rioters (Madagascar)","Police Forces of Madagascar (2014-)","Eastern Africa","Betafo",-18.8667,48.1443,"L'express de Mada","National","On 16 July, 2 people were killed and three injured in Betafo as angry people clashed with police. Property was damaged in the violence.",2,5588,82
